layer9,"[('ô', 0.79), ('▁Ch', 0.51), ('▁tact', 0.5), ('▁Gre', 0.44), ('▁App', 0.42), ('▁Island', 0.39), ('▁Gran', 0.36), ('▁Isa', 0.33), ('▁consult', 0.33), ('▁Train', 0.32)]","[('1', 54.68), ('2', 16.51), ('3', 5.76), ('4', 3.13), ('0', 2.87), ('7', 2.64), ('5', 2.37), ('9', 1.98), ('6', 1.86), ('8', 0.69)]","[('py', 1.91), ('öld', 1.4), ('itos', 0.72), ('ome', 0.68), ('▁DECLARE', 0.61), ('atif', 0.6), ('▁Sta', 0.48), ('oux', 0.46), ('▁hos', 0.45), ('▁Mans', 0.44)]","[('1', 57.39), ('2', 14.22), ('3', 5.71), ('4', 3.05), ('0', 2.55), ('5', 2.09), ('7', 1.77), ('6', 1.64), ('A', 1.63), ('9', 0.97)]"
layer10,"[('▁middle', 1.7), ('▁iz', 1.22), ('▁Ge', 0.86), ('▁El', 0.53), ('▁governor', 0.5), ('▁Par', 0.43), ('▁Jim', 0.43), ('▁test', 0.42), ('▁H', 0.42), ('▁gepubliceerd', 0.37)]","[('1', 57.86), ('2', 13.75), ('3', 5.2), ('4', 2.6), ('0', 2.55), ('A', 1.28), ('7', 1.14), ('5', 0.95), ('▁', 0.75), ('6', 0.74)]","[('tout', 0.57), ('▁lat', 0.51), ('▁nature', 0.47), ('▁koji', 0.43), ('unt', 0.37), ('▁States', 0.34), ('arbe', 0.32), ('Connect', 0.28), ('▁Bio', 0.27), ('▁local', 0.27)]","[('1', 65.49), ('2', 15.85), ('3', 8.67), ('0', 2.62), ('4', 1.7), ('5', 0.53), ('6', 0.5), ('▁', 0.45), ('7', 0.3), ('9', 0.28)]"
layer11,"[('DR', 1.37), ('tes', 0.62), ('▁Text', 0.42), ('bage', 0.37), ('▁No', 0.33), ('utable', 0.32), ('▁Ne', 0.32), ('▁fres', 0.29), ('▁enable', 0.28), ('angle', 0.28)]","[('1', 62.77), ('2', 14.31), ('3', 10.36), ('0', 2.68), ('4', 1.41), ('5', 0.55), ('6', 0.42), ('▁', 0.4), ('8', 0.35), ('7', 0.32)]","[('angu', 0.87), ('▁diff', 0.81), ('▁indu', 0.8), ('ran', 0.58), ('▁amet', 0.53), ('▁Fran', 0.47), ('zan', 0.44), ('現', 0.41), ('elsk', 0.37), ('▁Editor', 0.36)]","[('1', 59.11), ('2', 21.15), ('3', 6.4), ('0', 3.8), ('4', 1.26), ('▁', 0.46), ('5', 0.37), ('6', 0.35), ('8', 0.31), ('I', 0.29)]"
layer12,"[('uj', 1.03), ('iman', 0.93), ('ales', 0.89), ('icon', 0.79), ('▁Kid', 0.58), ('icons', 0.46), ('enum', 0.44), ('jan', 0.36), ('inct', 0.36), ('▁Hier', 0.35)]","[('1', 59.19), ('2', 13.95), ('3', 11.66), ('0', 5.65), ('4', 1.28), ('5', 0.51), ('7', 0.34), ('I', 0.32), ('9', 0.3), ('b', 0.28)]","[('inus', 0.67), ('utton', 0.58), ('ada', 0.49), ('koz', 0.48), ('zo', 0.47), ('orp', 0.43), ('кро', 0.38), ('endor', 0.3), ('▁Sea', 0.29), ('▁run', 0.29)]","[('1', 41.4), ('2', 18.05), ('3', 17.13), ('0', 5.71), ('4', 1.89), ('b', 1.11), ('A', 0.96), ('I', 0.95), ('5', 0.59), ('7', 0.56)]"
layer13,"[('▁Dar', 0.94), ('arrow', 0.93), ('▁answer', 0.45), ('▁Hat', 0.45), ('▁Ken', 0.39), ('▁skill', 0.38), ('▁reun', 0.36), ('elin', 0.36), ('▁Ne', 0.36), ('▁wra', 0.35)]","[('1', 35.61), ('2', 16.11), ('3', 9.89), ('0', 5.0), ('A', 1.52), ('b', 1.5), ('I', 1.31), ('4', 1.25), ('▁', 1.15), ('7', 0.97)]","[('▁swe', 0.99), ('raph', 0.83), ('li', 0.69), ('瀬', 0.62), ('▁bridge', 0.56), ('▁or', 0.55), ('št', 0.48), ('▁Sin', 0.47), ('ITY', 0.47), ('ury', 0.46)]","[('1', 49.32), ('2', 20.08), ('3', 6.35), ('0', 2.9), ('b', 2.78), ('4', 1.48), ('▁', 1.46), ('B', 1.36), ('A', 1.07), ('I', 0.84)]"
layer14,"[('lem', 0.77), ('▁Frederick', 0.69), ('▁odd', 0.66), ('que', 0.61), ('▁Albert', 0.61), ('èg', 0.54), ('ício', 0.52), ('▁esterni', 0.5), ('▁options', 0.44), ('ori', 0.4)]","[('1', 40.29), ('2', 11.78), ('b', 5.27), ('3', 5.0), ('B', 3.73), ('0', 2.94), ('A', 2.58), ('▁A', 1.57), ('4', 1.47), ('c', 1.12)]","[('▁if', 3.4), ('ча', 1.06), ('ély', 0.8), ('▁arte', 0.76), ('irm', 0.63), ('iva', 0.63), ('▁Person', 0.6), ('▁Sor', 0.52), ('▁person', 0.49), ('▁""', 0.44)]","[('1', 44.85), ('2', 15.49), ('3', 4.56), ('A', 3.54), ('4', 3.13), ('B', 3.08), ('▁A', 2.73), ('b', 2.48), ('0', 1.61), ('<0x0A>', 1.59)]"
layer15,"[('scheid', 2.22), ('▁Sto', 1.74), ('psum', 0.95), ('ilus', 0.73), ('▁Vlad', 0.61), ('isl', 0.58), ('rance', 0.49), ('▁Sus', 0.49), ('▁Bat', 0.47), ('▁externos', 0.45)]","[('1', 35.54), ('2', 12.98), ('3', 5.93), ('b', 4.55), ('4', 3.82), ('0', 3.12), ('B', 2.64), ('<0x0A>', 2.09), ('▁_', 2.02), ('A', 1.47)]","[('▁Dal', 1.61), ('etra', 0.64), ('▁doch', 0.59), ('▁Tex', 0.48), ('jango', 0.46), ('thesis', 0.38), ('ont', 0.35), ('▁dal', 0.34), ('▁tek', 0.32), ('wod', 0.3)]","[('1', 29.73), ('b', 13.16), ('2', 10.89), ('3', 4.94), ('4', 3.79), ('B', 3.4), ('0', 3.13), ('▁H', 2.75), ('▁_', 1.67), ('A', 1.3)]"
layer16,"[('A', 1.25), ('▁Hall', 1.16), ('▁\\', 0.98), ('▁correct', 0.9), ('▁A', 0.69), ('uster', 0.52), ('▁D', 0.52), ('B', 0.44), ('▁Econom', 0.42), ('Answer', 0.42)]","[('1', 26.65), ('B', 9.06), ('2', 6.72), ('b', 5.49), ('A', 4.69), ('▁H', 4.02), ('3', 3.17), ('▁A', 2.76), ('0', 2.31), ('▁B', 2.29)]","[('gresql', 2.29), ('стви', 1.19), ('ango', 0.8), ('beck', 0.8), ('quelle', 0.73), ('amerikanischer', 0.6), ('▁бор', 0.55), ('ט', 0.48), ('▁first', 0.45), ('▁render', 0.43)]","[('1', 32.26), ('▁A', 8.13), ('▁D', 5.45), ('2', 5.31), ('B', 4.29), ('b', 4.13), ('A', 3.88), ('3', 3.02), ('▁H', 2.4), ('0', 2.01)]"
layer17,"[('า', 0.94), ('itul', 0.62), ('<0xA6>', 0.5), ('▁lungo', 0.49), ('▁Censo', 0.47), ('hoff', 0.45), ('Ć', 0.42), ('▁Ak', 0.4), ('/$', 0.38), ('era', 0.37)]","[('1', 21.84), ('B', 12.14), ('A', 9.34), ('b', 8.52), ('▁D', 5.69), ('▁A', 5.42), ('3', 3.69), ('D', 3.05), ('2', 2.95), ('4', 2.66)]","[('❯', 3.93), ('mut', 2.49), ('▁Lan', 1.89), ('▁beskre', 1.03), ('▁mut', 0.83), ('▁linked', 0.42), ('ii', 0.4), ('▁tier', 0.39), ('txt', 0.38), ('▁Tier', 0.38)]","[('1', 18.73), ('b', 18.24), ('B', 9.51), ('A', 8.26), ('▁D', 6.4), ('▁A', 4.31), ('3', 3.61), ('2', 3.46), ('4', 1.95), ('▁C', 1.73)]"
layer18,"[('▁A', 61.12), ('A', 11.34), ('▁alphabet', 7.79), ('▁letter', 2.16), ('▁B', 1.58), ('▁А', 0.62), ('▁#', 0.26), ('ama', 0.24), ('▁letters', 0.2), ('А', 0.18)]","[('▁A', 37.85), ('A', 31.8), ('B', 8.42), ('b', 5.07), ('▁B', 3.31), ('▁D', 2.31), ('C', 1.71), ('▁C', 0.95), ('D', 0.87), ('1', 0.83)]","[('▁Alc', 1.88), ('äler', 0.98), ('▁exceed', 0.91), ('▁heads', 0.69), ('▁Ash', 0.63), ('ufe', 0.61), ('▁ash', 0.55), ('▁multi', 0.48), ('▁ric', 0.4), ('bis', 0.39)]","[('▁A', 32.29), ('A', 31.98), ('B', 9.03), ('b', 7.61), ('▁B', 3.29), ('C', 2.69), ('▁D', 2.31), ('▁C', 0.85), ('c', 0.69), ('D', 0.45)]"
layer19,"[('▁A', 12.26), ('mb', 10.7), ('A', 8.38), ('▁BC', 4.45), ('▁BB', 2.35), ('▁AC', 2.25), ('NC', 1.55), ('{', 1.15), ('▁{', 1.02), ('▁Br', 0.97)]","[('▁A', 46.94), ('A', 37.6), ('B', 4.27), ('b', 3.12), ('▁D', 2.0), ('C', 1.33), ('▁B', 1.04), ('▁C', 0.5), ('D', 0.28), ('2', 0.23)]","[('▁fam', 4.93), ('Vor', 1.81), ('hner', 1.03), ('ж', 0.79), ('gt', 0.76), ('͡', 0.6), ('▁loops', 0.4), ('би', 0.39), ('▁shadow', 0.39), ('▁kun', 0.36)]","[('A', 46.71), ('▁A', 29.17), ('b', 10.33), ('B', 5.43), ('C', 1.93), ('▁D', 0.64), ('c', 0.6), ('2', 0.58), ('▁B', 0.4), ('3', 0.4)]"
layer20,"[('▁C', 98.96), ('C', 1.03), ('▁D', 0.01), ('▁B', 0.0), ('▁c', 0.0), ('D', 0.0), ('B', 0.0), ('CR', 0.0), ('▁Ц', 0.0), ('CP', 0.0)]","[('C', 31.56), ('A', 25.21), ('▁A', 10.45), ('B', 9.9), ('b', 7.7), ('▁C', 7.33), ('▁D', 2.34), ('c', 1.32), ('▁B', 1.05), ('D', 1.04)]","[('▁Marsh', 1.85), ('▁cool', 1.34), ('▁b', 1.09), ('▁fac', 0.8), ('▁da', 0.69), ('▁cold', 0.46), ('t', 0.45), ('▁surr', 0.42), ('vre', 0.41), ('▁qu', 0.4)]","[('b', 22.48), ('A', 21.9), ('C', 21.65), ('B', 7.85), ('▁C', 7.84), ('▁A', 7.09), ('▁D', 3.08), ('c', 2.1), ('D', 1.69), ('▁B', 1.49)]"
layer21,"[('▁C', 99.69), ('▁D', 0.31), ('C', 0.0), ('D', 0.0), ('▁B', 0.0), ('▁Ц', 0.0), ('▁Cong', 0.0), ('▁Cap', 0.0), ('▁Des', 0.0), ('▁b', 0.0)]","[('▁C', 37.82), ('C', 30.33), ('b', 12.96), ('A', 5.47), ('▁D', 4.99), ('B', 3.73), ('D', 1.72), ('▁A', 0.96), ('▁B', 0.76), ('c', 0.3)]","[('▁A', 99.97), ('A', 0.03), ('▁А', 0.0), ('▁B', 0.0), ('1', 0.0), ('▁AB', 0.0), ('▁ABC', 0.0), ('▁C', 0.0), ('AB', 0.0), ('2', 0.0)]","[('▁A', 42.87), ('▁C', 24.88), ('A', 20.62), ('C', 6.9), ('B', 1.21), ('b', 1.08), ('▁D', 0.86), ('▁B', 0.86), ('D', 0.23), ('1', 0.12)]"
layer22,"[('▁A', 64.33), ('▁B', 3.39), ('A', 0.44), ('atol', 0.34), ('iformes', 0.29), ('房', 0.27), ('isc', 0.19), ('ival', 0.19), ('udni', 0.18), ('良', 0.16)]","[('▁A', 71.47), ('A', 16.13), ('▁C', 6.15), ('C', 3.22), ('▁B', 1.26), ('B', 0.89), ('b', 0.35), ('▁D', 0.31), ('D', 0.09), ('c', 0.02)]","[('ǧ', 0.84), ('▁delayed', 0.8), ('endl', 0.78), ('▁pav', 0.5), ('▁joined', 0.5), ('iből', 0.48), ('<0xA4>', 0.48), ('Vor', 0.43), ('numer', 0.42), ('▁cargo', 0.4)]","[('▁C', 53.05), ('C', 21.92), ('▁A', 10.66), ('A', 7.94), ('▁B', 2.3), ('B', 1.56), ('▁D', 1.1), ('b', 0.54), ('D', 0.46), ('c', 0.09)]"
layer23,"[('社', 0.33), ('前', 0.31), ('</s>', 0.3), ('ED', 0.28), ('▁constant', 0.28), ('iger', 0.26), ('constant', 0.24), ('""),', 0.24), ('▁persistent', 0.23), ('oug', 0.22)]","[('C', 33.43), ('▁C', 28.83), ('A', 15.93), ('▁A', 13.35), ('B', 2.31), ('▁B', 1.81), ('b', 1.34), ('▁D', 0.88), ('D', 0.72), ('c', 0.16)]","[('ST', 1.85), ('adi', 1.83), ('it', 1.68), ('зо', 0.78), ('asi', 0.57), ('ador', 0.54), ('bt', 0.47), ('t', 0.46), ('adores', 0.37), ('re', 0.35)]","[('C', 34.91), ('A', 26.31), ('▁C', 15.26), ('▁A', 11.28), ('B', 5.45), ('b', 1.98), ('▁B', 1.71), ('D', 0.85), ('▁D', 0.39), ('c', 0.21)]"
layer24,"[('▁A', 5.14), ('A', 3.61), ('▁А', 0.36), ('it', 0.36), ('ID', 0.32), ('O', 0.25), ('el', 0.23), ('IS', 0.22), ('ays', 0.19), ('TE', 0.18)]","[('A', 39.48), ('▁A', 25.39), ('C', 17.85), ('▁C', 8.87), ('B', 3.85), ('▁B', 1.28), ('D', 0.69), ('b', 0.51), ('▁D', 0.29), ('a', 0.2)]","[('▁A', 69.39), ('A', 6.1), ('bul', 0.94), ('а', 0.57), ('▁А', 0.43), ('<0xBC>', 0.26), ('ent', 0.25), ('itu', 0.21), ('orgen', 0.2), ('▁disp', 0.18)]","[('A', 48.35), ('▁A', 44.81), ('C', 2.65), ('▁C', 1.56), ('B', 0.95), ('▁B', 0.34), ('b', 0.26), ('D', 0.17), ('a', 0.16), ('▁D', 0.1)]"
layer25,"[('▁//', 99.74), ('//', 0.24), ('▁{', 0.02), ('▁<<', 0.0), ('▁\\\\', 0.0), ('▁///', 0.0), ('{', 0.0), ('▁/', 0.0), ('▁/>', 0.0), ('▁>>', 0.0)]","[('A', 46.41), ('▁A', 40.7), ('C', 3.47), ('B', 2.38), ('▁C', 1.65), ('▁B', 0.76), ('b', 0.47), ('D', 0.46), ('a', 0.41), ('<0x0A>', 0.38)]","[('1', 7.29), ('8', 2.74), ('2', 1.69), ('0', 1.66), ('aco', 1.54), ('9', 1.25), ('6', 1.24), ('ivas', 0.81), ('gele', 0.79), ('5', 0.74)]","[('▁A', 49.7), ('A', 40.92), ('B', 2.08), ('▁C', 1.58), ('C', 1.45), ('▁B', 1.14), ('1', 0.77), ('a', 0.27), ('<0x0A>', 0.23), ('2', 0.21)]"
layer26,"[(""▁'"", 34.35), ('▁""', 14.83), (""'"", 1.5), ('.""', 0.36), ('""', 0.33), ('"".', 0.3), ('▁A', 0.29), (',""', 0.23), ('▁B', 0.21), ('▁M', 0.2)]","[('▁A', 58.93), ('A', 30.23), ('▁C', 2.68), ('B', 1.62), ('▁B', 1.52), ('C', 1.22), ('1', 0.43), ('<0x0A>', 0.33), ('▁D', 0.3), ('a', 0.21)]","[('iga', 1.29), ('lem', 1.15), ('igg', 0.64), ('▁$.', 0.49), ('<0xBC>', 0.47), ('sers', 0.46), ('ча', 0.45), ('cide', 0.41), ('aso', 0.4), ('scr', 0.4)]","[('▁A', 47.49), ('A', 43.02), ('▁C', 2.06), ('B', 1.77), ('▁B', 1.4), ('C', 1.25), ('1', 0.36), ('a', 0.3), ('<0x0A>', 0.25), ('▁D', 0.22)]"
layer27,"[(':\u2009', 2.59), ('▁turns', 0.81), ('▁Could', 0.58), ('▁Tell', 0.35), ('▁believed', 0.35), ('could', 0.33), ('▁could', 0.33), ('án', 0.32), ('Could', 0.28), ('▁based', 0.28)]","[('A', 44.71), ('▁A', 39.93), ('B', 2.79), ('C', 1.83), ('▁C', 1.71), ('▁B', 1.05), ('1', 0.61), ('<0x0A>', 0.49), ('a', 0.32), ('2', 0.23)]","[('▁(', 5.67), ('▁voc', 1.42), ('ulas', 0.76), ('▁d', 0.52), ('ees', 0.5), ('▁Dj', 0.47), ('▁b', 0.46), ('▁B', 0.42), ('macht', 0.41), ('kem', 0.41)]","[('A', 58.27), ('▁A', 23.69), ('C', 2.83), ('B', 2.73), ('▁C', 2.16), ('▁B', 1.99), ('<0x0A>', 0.77), ('1', 0.67), ('2', 0.37), ('▁""', 0.32)]"
layer28,"[('▁A', 64.73), ('▁B', 34.88), ('▁C', 0.33), ('▁D', 0.06), ('▁А', 0.0), ('A', 0.0), ('▁{', 0.0), ('▁Б', 0.0), ('B', 0.0), ('C', 0.0)]","[('▁A', 72.65), ('A', 15.56), ('▁B', 6.44), ('▁C', 2.44), ('B', 1.0), ('C', 0.59), ('▁D', 0.25), ('<0x0A>', 0.11), ('▁А', 0.1), ('▁""', 0.06)]","[('B', 7.44), ('–', 6.86), ('“', 5.57), ('2', 3.41), ('×', 2.46), ('A', 1.86), ('5', 1.44), ('—', 1.44), ('The', 1.38), ('…', 1.21)]","[('▁A', 51.05), ('A', 40.49), ('B', 3.49), ('▁B', 2.15), ('▁C', 0.98), ('C', 0.84), ('▁D', 0.11), ('<0x0A>', 0.09), ('D', 0.07), ('▁А', 0.07)]"
layer29,"[('<0xE2>', 25.63), ('<0xF0>', 24.42), ('<0xEF>', 23.93), ('✔', 5.8), ('✅', 1.13), ('<0xEE>', 1.01), ('☆', 0.45), ('★', 0.41), ('✿', 0.36), ('\u200d', 0.21)]","[('▁A', 46.44), ('A', 38.61), ('▁B', 4.35), ('B', 3.57), ('▁C', 1.27), ('C', 1.14), ('<0x0A>', 0.62), ('▁А', 0.29), ('▁D', 0.25), ('<0xF0>', 0.23)]","[('1', 49.28), ('-', 11.28), ('_', 5.99), ('5', 3.58), ('6', 3.18), ('7', 2.31), ('8', 2.17), ('(', 1.66), ('[', 1.54), ('2', 1.11)]","[('A', 61.78), ('▁A', 20.39), ('B', 7.39), ('C', 2.81), ('▁B', 2.28), ('▁C', 0.7), ('<0x0A>', 0.69), ('1', 0.36), ('D', 0.28), ('<0xF0>', 0.18)]"
layer30,"[('▁{', 0.99), ('р', 0.5), ('utos', 0.45), ('mathchar', 0.38), ('ędz', 0.35), ('entes', 0.31), ('▁Попис', 0.31), ('żyn', 0.27), ('лен', 0.26), ('文', 0.22)]","[('A', 55.81), ('▁A', 16.96), ('B', 5.92), ('▁B', 2.76), ('C', 2.43), ('<0x0A>', 1.27), ('▁C', 0.91), ('▁{', 0.54), ('▁А', 0.51), ('<0xF0>', 0.49)]","[('<0x0A>', 28.85), (',', 14.57), ('0', 13.39), ('1', 7.74), ('3', 6.71), ('2', 3.73), ('▁I', 3.16), ('▁from', 3.04), ('▁(', 2.51), ('▁F', 1.46)]","[('▁A', 32.72), ('A', 28.5), ('<0x0A>', 10.95), ('▁B', 7.6), ('B', 3.92), ('▁C', 2.07), ('C', 1.67), ('<0xF0>', 1.5), ('1', 1.46), ('▁(', 0.72)]"
layer31,"[('!', 1.09), ('▁', 0.76), ('blog', 0.43), ('▁(', 0.36), ('1', 0.27), ('0', 0.24), ('(', 0.23), ('▁algebra', 0.22), ('▁bast', 0.2), ('2', 0.19)]","[('A', 21.56), ('▁A', 18.86), ('▁B', 11.85), ('<0xF0>', 5.89), ('▁C', 4.63), ('<0x0A>', 4.23), ('B', 4.16), ('C', 2.63), ('1', 1.11), ('▁(', 1.05)]","[('▁geprüft', 4.51), ('▁kwiet', 1.35), ('▁prü', 1.14), ('Ḩ', 1.02), ('textt', 0.84), ('▁stycz', 0.72), ('▁sierp', 0.66), ('ALSE', 0.63), ('▁jú', 0.54), ('▁beskre', 0.52)]","[('▁A', 42.19), ('<0xF0>', 19.77), ('▁B', 16.75), ('▁C', 6.45), ('<0x0A>', 6.01), ('<0xE2>', 3.84), ('▁{', 2.05), ('▁(', 0.84), ('1', 0.27), ('▁D', 0.24)]"
Layer,Attention mechanism,Intermediate residual stream,MLP output,Block output
layer0,"[('▁is', 7.44), ('▁to', 5.89), (',', 4.9), ('▁for', 4.02), ('.', 3.86), ('▁the', 3.84), ('▁with', 3.26), ('▁and', 2.91), ('▁that', 2.47), ('▁on', 2.44)]","[(',', 2.96), ('▁is', 2.41), ('.', 2.33), ('▁to', 2.12), ('▁for', 1.46), ('▁with', 1.45), ('▁on', 1.22), ('▁the', 1.21), ('▁more', 1.03), ('▁from', 0.9)]","[(',', 4.17), ('.', 3.55), ('<0x0A>', 2.51), ('▁is', 2.07), (""'"", 1.46), ('▁the', 1.2), ('▁to', 1.05), ('-', 0.99), ('▁on', 0.94), ('’', 0.85)]","[('▁is', 2.0), (',', 1.68), ('▁to', 1.16), ('▁more', 1.1), ('.', 1.06), ('▁on', 1.02), ('▁the', 0.84), ('▁for', 0.79), ('▁from', 0.77), ('▁will', 0.74)]"
layer1,"[('▁to', 30.88), ('▁of', 17.83), ('▁and', 14.15), ('▁by', 7.75), (',', 4.09), ('▁on', 3.35), ('▁for', 3.26), ('▁in', 2.66), ('.', 2.58), ('▁with', 2.12)]","[('1', 38.83), ('2', 21.67), ('3', 7.51), ('4', 4.23), ('0', 2.92), ('5', 2.82), ('6', 2.06), ('7', 1.5), ('8', 1.44), ('9', 1.07)]","[('-', 25.92), ('2', 16.45), (',', 12.28), ('1', 12.17), ('.', 7.23), ('3', 2.31), ('5', 1.4), ('4', 1.05), ('/', 1.04), ('6', 1.0)]","[('1', 44.39), ('2', 34.34), ('3', 6.83), ('4', 3.4), ('5', 2.71), ('6', 2.45), ('7', 1.46), ('0', 1.23), ('8', 1.0), ('9', 0.78)]"
layer2,"[(',', 10.93), ('▁and', 7.79), ('-', 3.91), ('<0x0A>', 3.67), ('▁to', 3.22), ('’', 2.34), ('▁of', 2.22), ('▁in', 1.92), ('.', 1.85), (""'"", 1.82)]","[('1', 23.85), ('2', 13.68), ('3', 5.88), ('0', 4.47), ('4', 4.28), ('5', 4.04), ('8', 2.87), ('6', 2.79), ('7', 2.33), ('9', 2.27)]","[('”', 5.57), ('’', 3.91), (':', 3.76), (',', 2.55), ('!', 1.95), ('▁of', 1.42), ('?', 1.26), (';', 1.15), ('▁away', 0.67), ('▁and', 0.65)]","[('1', 30.66), ('2', 13.9), ('3', 9.98), ('4', 5.68), ('5', 5.01), ('0', 4.49), ('8', 4.01), ('7', 3.57), ('6', 3.0), ('9', 1.29)]"
layer3,"[(',', 4.69), ('.', 2.67), ('▁in', 1.89), ('▁that', 1.88), ('▁', 1.57), ('<0x0A>', 1.55), ('▁and', 1.42), ('’', 1.26), ('▁of', 1.07), ('-', 0.92)]","[('1', 26.92), ('2', 13.63), ('3', 8.85), ('0', 8.3), ('4', 4.64), ('8', 4.62), ('7', 3.68), ('5', 3.66), ('6', 3.06), ('9', 2.2)]","[('▁RE', 1.89), ('▁W', 1.17), ('▁neutral', 1.01), ('▁date', 0.76), ('▁""', 0.63), ('emy', 0.55), ('ody', 0.54), ('xt', 0.49), ('▁Murray', 0.48), ('</s>', 0.47)]","[('1', 28.8), ('0', 12.46), ('2', 11.8), ('3', 8.94), ('5', 4.96), ('4', 4.85), ('7', 4.74), ('6', 4.43), ('8', 2.76), ('9', 2.34)]"
layer4,"[('▁questions', 9.28), ('▁Question', 1.86), ('▁', 1.1), ('▁question', 0.98), ('▁yes', 0.93), ('▁was', 0.92), ('<0x0A>', 0.72), (':', 0.64), ('▁for', 0.63), ('▁Bas', 0.5)]","[('1', 25.8), ('2', 9.2), ('0', 8.3), ('3', 5.31), ('5', 4.98), ('4', 4.19), ('6', 3.88), ('7', 3.52), ('8', 2.96), ('9', 2.3)]","[('▁Mill', 0.9), ('fol', 0.74), ('3', 0.74), ('egen', 0.55), ('▁', 0.55), ('▁times', 0.52), (""'"", 0.5), ('▁N', 0.48), ('1', 0.46), ('8', 0.43)]","[('1', 29.48), ('2', 11.2), ('3', 10.17), ('8', 6.18), ('7', 5.25), ('0', 4.82), ('6', 4.37), ('4', 3.96), ('5', 3.65), ('9', 2.91)]"
layer5,"[('|', 1.51), ('�', 1.41), ('...', 1.18), ('ach', 1.16), ('.', 0.9), ('BS', 0.62), ('ellow', 0.57), (':', 0.57), ('’', 0.52), ('▁sac', 0.37)]","[('1', 27.06), ('2', 9.96), ('3', 8.03), ('8', 6.22), ('0', 5.97), ('6', 4.92), ('9', 4.22), ('7', 3.99), ('5', 3.17), ('4', 3.02)]","[('1', 19.67), ('2', 6.56), ('0', 2.5), ('6', 1.01), (',', 1.0), ('4', 0.85), ('3', 0.82), ('7', 0.73), ('.', 0.7), ('5', 0.64)]","[('1', 56.41), ('2', 13.66), ('0', 5.92), ('3', 5.02), ('6', 3.98), ('8', 3.73), ('7', 2.76), ('9', 2.2), ('4', 2.06), ('5', 1.96)]"
layer6,"[('▁_', 11.8), ('▁most', 1.37), ('...', 0.99), ('▁-', 0.82), ('▁answer', 0.82), ('.', 0.68), ('▁O', 0.63), ('▁H', 0.59), ('--', 0.47), ('▁respond', 0.45)]","[('1', 37.73), ('2', 8.07), ('3', 5.7), ('9', 4.64), ('8', 3.81), ('7', 2.97), ('4', 2.77), ('0', 2.53), ('6', 2.5), ('5', 2.08)]","[('▁Commons', 1.7), ('▁stick', 0.57), ('▁Baker', 0.47), ('ouri', 0.45), ('▁couple', 0.45), ('pe', 0.44), ('assa', 0.42), ('▁continu', 0.37), ('usc', 0.34), ('▁School', 0.33)]","[('1', 62.93), ('2', 7.08), ('3', 4.42), ('4', 4.05), ('6', 2.99), ('0', 2.1), ('8', 1.75), ('9', 1.53), ('7', 1.37), ('5', 1.24)]"
layer7,"[('ct', 1.27), ('▁available', 0.92), ('acci', 0.77), ('izza', 0.7), ('ord', 0.59), ('▁ad', 0.56), ('▁choices', 0.51), ('col', 0.48), ('▁answer', 0.47), (':', 0.43)]","[('1', 64.97), ('2', 7.12), ('3', 3.98), ('4', 2.35), ('9', 1.73), ('0', 1.51), ('8', 1.41), ('6', 1.41), ('5', 1.16), ('7', 0.73)]","[('nitz', 3.17), ('berts', 2.54), ('<0x99>', 1.11), ('▁Hr', 0.69), ('▁nas', 0.43), ('eca', 0.4), ('▁Lyn', 0.32), ('▁Stra', 0.29), ('▁Laur', 0.26), ('▁références', 0.26)]","[('1', 67.44), ('2', 6.5), ('3', 5.38), ('4', 3.56), ('9', 2.36), ('6', 2.2), ('8', 2.0), ('0', 1.85), ('5', 1.74), ('7', 0.93)]"
layer8,"[('▁organ', 1.17), ('▁hands', 1.12), ('▁H', 0.59), ('▁mult', 0.47), ('▁standing', 0.44), ('▁context', 0.39), ('cul', 0.36), ('PG', 0.32), ('▁benefits', 0.31), ('▁sources', 0.29)]","[('1', 61.83), ('3', 7.02), ('2', 5.22), ('4', 3.25), ('8', 2.47), ('5', 2.27), ('9', 2.01), ('6', 1.83), ('0', 1.8), ('7', 1.32)]","[('2', 1.4), ('▁rid', 1.27), ('ias', 1.0), ('pit', 0.84), ('nak', 0.73), ('▁bur', 0.6), ('1', 0.58), ('bur', 0.51), ('inkel', 0.41), ('th', 0.4)]","[('1', 74.34), ('2', 11.65), ('3', 4.75), ('4', 2.03), ('0', 1.63), ('5', 1.35), ('6', 1.23), ('9', 0.79), ('7', 0.78), ('8', 0.34)]"
layer9,"[('▁answered', 1.32), ('▁tact', 0.82), ('▁E', 0.52), ('지', 0.51), ('urk', 0.44), ('▁Aqu', 0.43), ('▁answer', 0.42), ('▁High', 0.36), ('ulk', 0.35), ('▁hands', 0.33)]","[('1', 72.06), ('2', 10.4), ('3', 7.52), ('4', 2.19), ('5', 1.17), ('6', 1.07), ('0', 1.0), ('9', 0.99), ('7', 0.92), ('8', 0.45)]","[('ports', 2.57), ('гани', 1.69), ('起', 0.81), ('db', 0.67), ('gan', 0.66), ('nel', 0.61), ('sin', 0.58), ('guide', 0.53), ('ome', 0.53), ('forward', 0.5)]","[('1', 60.22), ('3', 11.13), ('2', 9.93), ('4', 3.17), ('0', 2.02), ('5', 1.78), ('6', 1.13), ('7', 1.08), ('9', 1.01), ('8', 0.83)]"
